source,spectral_type_string,spectral_type_code,J,H,Ks,W1,W2,JH,HK,JK,W1W2,KW1,KW2
2MASS J13580384+1458204,L4 pec (red),74.0,16.373,15.248,14.66,14.097,13.778,1.1250000000000018,0.5879999999999992,1.713000000000001,0.31899999999999906,0.5630000000000006,0.8819999999999997
2MASS J13595510-4034582,L1,71.0,13.645,13.034,12.566,12.197,11.916,0.6109999999999989,0.46799999999999997,1.0789999999999988,0.2809999999999988,0.36900000000000155,0.6500000000000004
2MASS J13595510-4034582,L3.1:,73.1,13.645,13.034,12.566,12.197,11.916,0.6109999999999989,0.46799999999999997,1.0789999999999988,0.2809999999999988,0.36900000000000155,0.6500000000000004
2MASS J14044495+4634297,L0:,70.0,14.338,13.533,13.057,12.608,12.291,0.8049999999999997,0.4759999999999991,1.2809999999999988,0.31700000000000017,0.44899999999999984,0.766
2MASS J14044941-3159329,T0,80.0,,,,13.795,12.923,,,,0.8719999999999999,,
2MASS J14044941-3159329,T2.5,82.5,,,,13.795,12.923,,,,0.8719999999999999,,
2MASS J14075361+1241099,L1::,71.0,15.378,14.344,13.598,13.054,12.747,1.0340000000000007,0.7459999999999987,1.7799999999999994,0.3070000000000004,0.5440000000000005,0.8510000000000009
2MASS J14075361+1241099,L5,75.0,15.378,14.344,13.598,13.054,12.747,1.0340000000000007,0.7459999999999987,1.7799999999999994,0.3070000000000004,0.5440000000000005,0.8510000000000009
2MASS J14075592-3033593,L1,71.0,15.705,14.966,14.563,14.154,13.924,0.7390000000000008,0.4029999999999987,1.1419999999999995,0.23000000000000043,0.4090000000000007,0.6390000000000011
2MASS J14090310-3357565,L1.3,71.3,14.248,13.42,12.865,12.543,12.279,0.8279999999999994,0.5549999999999997,1.3829999999999991,0.26399999999999935,0.32200000000000095,0.5860000000000003
2MASS J14090310-3357565,L2,72.0,14.248,13.42,12.865,12.543,12.279,0.8279999999999994,0.5549999999999997,1.3829999999999991,0.26399999999999935,0.32200000000000095,0.5860000000000003
2MASS J14140586+0107102,L4,74.0,16.741,15.735,15.252,14.641,14.408,1.0060000000000002,0.48299999999999876,1.488999999999999,0.23300000000000054,0.6110000000000007,0.8440000000000012
2MASS J14165987+5006258,L4,74.0,16.95,15.955,15.597,14.7,14.411,0.9949999999999992,0.35800000000000054,1.3529999999999998,0.2889999999999997,0.8970000000000002,1.186
2MASS J14182962-3538060,L1.5,71.5,15.165,14.253,13.691,13.309,13.009,0.911999999999999,0.5619999999999994,1.4739999999999984,0.29999999999999893,0.38200000000000145,0.6820000000000004
2MASS J14192618+5919047,L1:,71.0,16.507,15.69,15.26,14.929,14.752,0.817000000000002,0.4299999999999997,1.2470000000000017,0.1769999999999996,0.3309999999999995,0.5079999999999991
2MASS J14213145+1827407,L0,70.0,13.231,12.428,11.943,11.584,11.339,0.802999999999999,0.4850000000000012,1.2880000000000003,0.24499999999999922,0.359,0.6039999999999992
2MASS J14232186+6154005,L4,74.0,,,,14.884,14.69,,,,0.19400000000000084,,
2MASS J14243909+0917104,L3::,73.0,15.687,14.781,14.169,13.198,13.042,0.9059999999999988,0.6120000000000001,1.517999999999999,0.15600000000000058,0.9710000000000001,1.1270000000000007
2MASS J14243909+0917104,L4,74.0,15.687,14.781,14.169,13.198,13.042,0.9059999999999988,0.6120000000000001,1.517999999999999,0.15600000000000058,0.9710000000000001,1.1270000000000007
2MASS J14252798-3650229,L3.1 INT-G,73.1,13.747,12.575,11.805,10.998,10.576,1.1720000000000006,0.7699999999999996,1.9420000000000002,0.4219999999999988,0.8070000000000004,1.2289999999999992
2MASS J14252798-3650229,L3:,73.0,13.747,12.575,11.805,10.998,10.576,1.1720000000000006,0.7699999999999996,1.9420000000000002,0.4219999999999988,0.8070000000000004,1.2289999999999992
2MASS J14283132+5923354,L4,74.0,14.781,13.875,13.265,12.652,12.396,0.9060000000000006,0.6099999999999994,1.516,0.25599999999999845,0.6130000000000013,0.8689999999999998
2MASS J14283132+5923354,L4.4,74.4,14.781,13.875,13.265,12.652,12.396,0.9060000000000006,0.6099999999999994,1.516,0.25599999999999845,0.6130000000000013,0.8689999999999998
2MASS J14304358+2915405,L0.5,70.5,14.273,13.439,12.771,12.285,12.015,0.8339999999999996,0.6679999999999993,1.501999999999999,0.2699999999999996,0.48600000000000065,0.7560000000000002
2MASS J14304358+2915405,L2,72.0,14.273,13.439,12.771,12.285,12.015,0.8339999999999996,0.6679999999999993,1.501999999999999,0.2699999999999996,0.48600000000000065,0.7560000000000002
2MASS J14313097+1436539,L2,72.0,15.15,14.501,14.12,13.716,13.445,0.6490000000000009,0.3810000000000002,1.0300000000000011,0.270999999999999,0.4039999999999999,0.6749999999999989
2MASS J14313097+1436539,L3.5:,73.5,15.15,14.501,14.12,13.716,13.445,0.6490000000000009,0.3810000000000002,1.0300000000000011,0.270999999999999,0.4039999999999999,0.6749999999999989
2MASS J14353572-0043471,L2.5,72.5,16.488,15.664,15.025,14.793,14.557,0.8239999999999998,0.6389999999999993,1.4629999999999992,0.23599999999999888,0.2320000000000011,0.46799999999999997
2MASS J14353572-0043471,L3,73.0,16.488,15.664,15.025,14.793,14.557,0.8239999999999998,0.6389999999999993,1.4629999999999992,0.23599999999999888,0.2320000000000011,0.46799999999999997
2MASS J14383259+5722168,L4.6,74.6,15.96,15.097,14.37,13.795,13.538,0.8630000000000013,0.7270000000000003,1.5900000000000016,0.2569999999999997,0.5749999999999993,0.831999999999999
2MASS J14383259+5722168,L5,75.0,15.96,15.097,14.37,13.795,13.538,0.8630000000000013,0.7270000000000003,1.5900000000000016,0.2569999999999997,0.5749999999999993,0.831999999999999
2MASS J14392836+1929149,L1,71.0,12.759,12.041,11.546,11.189,10.95,0.718,0.495000000000001,1.213000000000001,0.23900000000000077,0.3569999999999993,0.5960000000000001
2MASS J14403186-1303263,L1,71.0,15.379,14.719,14.251,13.926,13.715,0.6600000000000001,0.46799999999999997,1.1280000000000001,0.2110000000000003,0.3249999999999993,0.5359999999999996
2MASS J14403186-1303263,L1 pec (sl. blue),71.0,15.379,14.719,14.251,13.926,13.715,0.6600000000000001,0.46799999999999997,1.1280000000000001,0.2110000000000003,0.3249999999999993,0.5359999999999996
2MASS J14412565+1856484,L1:,71.0,16.94,16.17,15.4,15.174,14.966,0.7699999999999996,0.7700000000000014,1.540000000000001,0.20800000000000018,0.22600000000000087,0.43400000000000105
2MASS J14482563+1031590,L4.7 FLD-G,74.7,14.556,13.433,12.683,11.893,11.48,1.1229999999999993,0.75,1.8729999999999993,0.41300000000000026,0.7899999999999991,1.2029999999999994
2MASS J14482563+1031590,L4:,74.0,14.556,13.433,12.683,11.893,11.48,1.1229999999999993,0.75,1.8729999999999993,0.41300000000000026,0.7899999999999991,1.2029999999999994
2MASS J14571496-2121477,T7,87.0,15.324,15.268,15.242,14.824,12.114,0.05599999999999916,0.0259999999999998,0.08199999999999896,2.709999999999999,0.41800000000000104,3.128
2MASS J14571496-2121477,T7.5,87.5,15.324,15.268,15.242,14.824,12.114,0.05599999999999916,0.0259999999999998,0.08199999999999896,2.709999999999999,0.41800000000000104,3.128
2MASS J15031961+2525196,T5,85.0,13.937,13.856,13.963,13.507,11.714,0.08099999999999952,-0.10699999999999932,-0.0259999999999998,1.7929999999999993,0.4559999999999995,2.2489999999999988
2MASS J15031961+2525196,T6,86.0,13.937,13.856,13.963,13.507,11.714,0.08099999999999952,-0.10699999999999932,-0.0259999999999998,1.7929999999999993,0.4559999999999995,2.2489999999999988
2MASS J15065441+1321060,L3,73.0,13.365,12.38,11.741,11.176,10.876,0.9849999999999994,0.6390000000000011,1.6240000000000006,0.3000000000000007,0.5649999999999995,0.8650000000000002
2MASS J15065441+1321060,L4,74.0,13.365,12.38,11.741,11.176,10.876,0.9849999999999994,0.6390000000000011,1.6240000000000006,0.3000000000000007,0.5649999999999995,0.8650000000000002
2MASS J15074769-1627386,L5,75.0,12.83,11.895,11.312,10.67,10.369,0.9350000000000005,0.5830000000000002,1.5180000000000007,0.30100000000000016,0.6419999999999995,0.9429999999999996
2MASS J15074769-1627386,L5.5,75.5,12.83,11.895,11.312,10.67,10.369,0.9350000000000005,0.5830000000000002,1.5180000000000007,0.30100000000000016,0.6419999999999995,0.9429999999999996
2MASS J15111466+0607431,T2,82.0,16.016,14.955,14.544,13.676,13.229,1.0609999999999982,0.4109999999999996,1.4719999999999978,0.44700000000000095,0.8680000000000003,1.3150000000000013
2MASS J15124058+3403501,L0.7,70.7,15.04,14.046,13.413,12.967,12.722,0.9939999999999998,0.6329999999999991,1.626999999999999,0.245000000000001,0.44599999999999973,0.6910000000000007
2MASS J15124058+3403501,L3,73.0,15.04,14.046,13.413,12.967,12.722,0.9939999999999998,0.6329999999999991,1.626999999999999,0.245000000000001,0.44599999999999973,0.6910000000000007
2MASS J15150083+4847416,L6,76.0,14.111,13.099,12.5,11.708,11.322,1.0120000000000005,0.5990000000000002,1.6110000000000007,0.386000000000001,0.7919999999999998,1.1780000000000008
2MASS J15200224-4422419,L1,71.0,13.228,12.364,11.894,,11.097,0.863999999999999,0.47000000000000064,1.3339999999999996,,,0.7970000000000006
2MASS J15200224-4422419,L2.5,72.5,13.228,12.364,11.894,,11.097,0.863999999999999,0.47000000000000064,1.3339999999999996,,,0.7970000000000006
2MASS J15203974+3546210,T0:,80.0,15.54,14.579,14.0,13.48,12.995,0.9609999999999985,0.5790000000000006,1.5399999999999991,0.4850000000000012,0.5199999999999996,1.0050000000000008
2MASS J15230657-2347526,L2.5,72.5,14.2,13.42,12.9,12.341,12.014,0.7799999999999994,0.5199999999999996,1.299999999999999,0.32699999999999996,0.559000000000001,0.886000000000001
2MASS J15232263+3014562,L8,78.0,16.056,14.928,14.348,13.488,12.969,1.1280000000000001,0.5800000000000001,1.7080000000000002,0.5190000000000001,0.8600000000000012,1.3790000000000013
2MASS J15261405+2043414,L5.5,75.5,15.586,14.497,13.922,13.153,12.826,1.0890000000000004,0.5749999999999993,1.6639999999999997,0.32699999999999996,0.7690000000000001,1.096
2MASS J15261405+2043414,L7,77.0,15.586,14.497,13.922,13.153,12.826,1.0890000000000004,0.5749999999999993,1.6639999999999997,0.32699999999999996,0.7690000000000001,1.096
2MASS J15293306+6730215,L0:,70.0,16.327,15.34,14.722,14.528,14.255,0.9870000000000019,0.6180000000000003,1.6050000000000022,0.2729999999999997,0.19399999999999906,0.46699999999999875
2MASS J15311344+1641282,L1,71.0,15.582,14.54,13.803,13.281,12.887,1.0420000000000016,0.7369999999999983,1.779,0.39400000000000013,0.5220000000000002,0.9160000000000004
2MASS J15341068+0426410,L0,70.0,16.923,16.422,15.603,15.522,15.371,0.5009999999999977,0.8190000000000008,1.3199999999999985,0.1509999999999998,0.08099999999999952,0.23199999999999932
2MASS J15382417-1953116,L3.5 VL-G,73.5,15.934,14.852,14.004,13.172,12.721,1.081999999999999,0.8480000000000008,1.9299999999999997,0.4510000000000005,0.831999999999999,1.2829999999999995
2MASS J15382417-1953116,L4 gamma,74.0,15.934,14.852,14.004,13.172,12.721,1.081999999999999,0.8480000000000008,1.9299999999999997,0.4510000000000005,0.831999999999999,1.2829999999999995
2MASS J15392137+6502364,L1,71.0,14.604,13.709,13.2,12.91,12.615,0.8949999999999996,0.5090000000000003,1.404,0.29499999999999993,0.28999999999999915,0.5849999999999991
2MASS J15394189-0520428,L2,72.0,13.922,13.06,12.575,12.004,11.744,0.8620000000000001,0.4850000000000012,1.3470000000000013,0.2599999999999998,0.5709999999999997,0.8309999999999995
2MASS J15394189-0520428,L4:,74.0,13.922,13.06,12.575,12.004,11.744,0.8620000000000001,0.4850000000000012,1.3470000000000013,0.2599999999999998,0.5709999999999997,0.8309999999999995
2MASS J15422494+5522451,L4,74.0,,,,15.306,15.08,,,,0.2259999999999991,,
2MASS J15423630-0045452,L7,77.0,16.712,15.98,15.414,15.091,14.973,0.7319999999999993,0.5660000000000007,1.298,0.11799999999999855,0.3230000000000004,0.44099999999999895
2MASS J15461461+4932114,T2.5:,82.5,15.902,15.135,,14.985,13.862,0.7669999999999995,,,1.1229999999999993,,
2MASS J15474719-2423493,L0: INT-G,70.0,13.97,13.27,12.742,12.407,12.097,0.7000000000000011,0.5279999999999987,1.2279999999999998,0.3100000000000005,0.33500000000000085,0.6450000000000014
2MASS J15485834-1636018,L2:,72.0,13.891,13.1,12.63,12.256,12.006,0.7910000000000004,0.46999999999999886,1.2609999999999992,0.25,0.37400000000000055,0.6240000000000006
2MASS J15500845+1455180,L3,73.0,14.776,13.795,13.261,12.646,12.346,0.9809999999999999,0.5340000000000007,1.5150000000000006,0.3000000000000007,0.6149999999999984,0.9149999999999991
2MASS J15515237+0941148,L4 gamma,74.0,16.319,15.114,14.31,13.6,13.121,1.2049999999999983,0.8040000000000003,2.0089999999999986,0.4789999999999992,0.7100000000000009,1.189
2MASS J15515237+0941148,L4: VL-G,74.0,16.319,15.114,14.31,13.6,13.121,1.2049999999999983,0.8040000000000003,2.0089999999999986,0.4789999999999992,0.7100000000000009,1.189
2MASS J15525906+2948485,L0 beta,70.0,13.478,12.606,12.022,11.544,11.207,0.8719999999999999,0.5839999999999996,1.4559999999999995,0.33699999999999974,0.47799999999999976,0.8149999999999995
2MASS J15525906+2948485,L0: INT-G,70.0,13.478,12.606,12.022,11.544,11.207,0.8719999999999999,0.5839999999999996,1.4559999999999995,0.33699999999999974,0.47799999999999976,0.8149999999999995
2MASS J15551573-0956055,L1,71.0,12.557,11.984,11.443,11.137,10.857,0.5730000000000004,0.5410000000000004,1.1140000000000008,0.28000000000000114,0.30599999999999916,0.5860000000000003
2MASS J15551573-0956055,L1.6,71.6,12.557,11.984,11.443,11.137,10.857,0.5730000000000004,0.5410000000000004,1.1140000000000008,0.28000000000000114,0.30599999999999916,0.5860000000000003
2MASS J15575011-2952431,L1: VL-G,71.0,16.316,15.45,14.845,14.443,14.088,0.8659999999999997,0.6049999999999986,1.4709999999999983,0.3550000000000004,0.402000000000001,0.7570000000000014
2MASS J16005759+3021571,L5,75.0,16.97,15.82,15.3,14.757,14.512,1.1499999999999986,0.5199999999999996,1.6699999999999982,0.24499999999999922,0.543000000000001,0.7880000000000003
2MASS J16062665+6837268,L2,72.0,14.905,14.022,13.432,13.004,12.707,0.8829999999999991,0.5899999999999999,1.472999999999999,0.2969999999999988,0.4280000000000008,0.7249999999999996
2MASS J16091143+2116584,L2,72.0,16.96,15.97,14.87,14.818,14.559,0.9900000000000002,1.1000000000000014,2.0900000000000016,0.25900000000000034,0.0519999999999996,0.31099999999999994
2MASS J16135698+4019158,L5 red,75.0,17.05,15.75,15.73,14.824,14.583,1.3000000000000007,0.019999999999999574,1.3200000000000003,0.24099999999999966,0.9060000000000006,1.1470000000000002
2MASS J16150413+1340079,T6,86.0,16.35,16.489,15.85,16.14,14.114,-0.13899999999999935,0.6390000000000011,0.5000000000000018,2.026,-0.2900000000000009,1.7359999999999989
2MASS J16154255+4953211,L3: VL-G,73.0,16.789,15.332,14.306,13.202,12.621,1.4570000000000007,1.0260000000000016,2.4830000000000023,0.5809999999999995,1.1039999999999992,1.6849999999999987
2MASS J16154255+4953211,L4 gamma,74.0,16.789,15.332,14.306,13.202,12.621,1.4570000000000007,1.0260000000000016,2.4830000000000023,0.5809999999999995,1.1039999999999992,1.6849999999999987
2MASS J16184503-1321297,L0:,70.0,14.247,13.402,12.92,12.533,12.316,0.8450000000000006,0.4819999999999993,1.327,0.21699999999999875,0.38700000000000045,0.6039999999999992
2MASS J16195827-2832276,L0.7,70.7,16.16,15.36,14.65,14.452,14.173,0.8000000000000007,0.7099999999999991,1.5099999999999998,0.2789999999999999,0.1980000000000004,0.4770000000000003
2MASS J16220887-0959352,T6,86.0,16.398,,15.737,16.077,14.207,,,0.6609999999999996,1.870000000000001,-0.34000000000000163,1.5299999999999994
2MASS J16231308+3950419,L3,73.0,16.96,16.26,15.79,15.221,15.043,0.6999999999999993,0.4700000000000024,1.1700000000000017,0.17800000000000082,0.5689999999999991,0.7469999999999999
2MASS J16241436+0029158,T6,86.0,15.494,15.524,15.61,15.121,13.085,-0.02999999999999936,-0.0860000000000003,-0.11599999999999966,2.0359999999999996,0.488999999999999,2.5249999999999986
2MASS J16291840+0335371,T2,82.0,15.29,14.485,14.184,13.395,12.522,0.8049999999999997,0.30100000000000016,1.1059999999999999,0.8729999999999993,0.7889999999999997,1.661999999999999
2MASS J16291840+0335371,T3,83.0,15.29,14.485,14.184,13.395,12.522,0.8049999999999997,0.30100000000000016,1.1059999999999999,0.8729999999999993,0.7889999999999997,1.661999999999999
2MASS J16304139+0938446,L0.4:,70.4,14.87,13.937,13.3,12.845,12.534,0.9329999999999998,0.6369999999999987,1.5699999999999985,0.31099999999999994,0.45500000000000007,0.766
2MASS J16304139+0938446,L0::,70.0,14.87,13.937,13.3,12.845,12.534,0.9329999999999998,0.6369999999999987,1.5699999999999985,0.31099999999999994,0.45500000000000007,0.766
2MASS J16322360+2839567,L1,71.0,16.633,16.278,15.411,15.342,15.047,0.3550000000000004,0.8669999999999991,1.2219999999999995,0.29499999999999993,0.06899999999999906,0.363999999999999
2MASS J16322911+1904407,L8,78.0,15.867,14.612,14.003,13.124,12.617,1.2550000000000008,0.609,1.8640000000000008,0.5069999999999997,0.8789999999999996,1.3859999999999992
2MASS J16360078-0034525,L0,70.0,14.59,13.904,13.415,12.937,12.675,0.6859999999999999,0.48900000000000077,1.1750000000000007,0.2619999999999987,0.47799999999999976,0.7399999999999984
2MASS J16360752+2336011,L1,71.0,,,,14.932,14.687,,,,0.245000000000001,,
2MASS J16370238+2520386,L4,74.0,16.5,15.42,15.09,,14.29,1.08,0.33000000000000007,1.4100000000000001,,,0.8000000000000007
2MASS J16382073+1327354,L2,72.0,16.452,15.447,14.961,14.552,14.342,1.0050000000000026,0.4859999999999989,1.4910000000000014,0.20999999999999908,0.4090000000000007,0.6189999999999998
2MASS J16410015+1335591,L2,72.0,16.9,15.93,,14.961,14.634,0.9699999999999989,,,0.32699999999999996,,
2MASS J16452207+3004071,L3,73.0,15.19,14.213,13.587,13.032,12.701,0.9770000000000003,0.6259999999999994,1.6029999999999998,0.3309999999999995,0.5549999999999997,0.8859999999999992
2MASS J16452207+3004071,L3.0,73.0,15.19,14.213,13.587,13.032,12.701,0.9770000000000003,0.6259999999999994,1.6029999999999998,0.3309999999999995,0.5549999999999997,0.8859999999999992
2MASS J16471580+5632057,L7,77.0,16.911,15.259,14.611,13.602,13.086,1.652000000000001,0.6479999999999997,2.3000000000000007,0.516,1.0090000000000003,1.5250000000000004
2MASS J16471580+5632057,L9 pec (red),79.0,16.911,15.259,14.611,13.602,13.086,1.652000000000001,0.6479999999999997,2.3000000000000007,0.516,1.0090000000000003,1.5250000000000004
2MASS J16532970+6231364,L1,71.0,15.089,14.442,14.069,13.415,13.145,0.6470000000000002,0.37299999999999933,1.0199999999999996,0.2699999999999996,0.6540000000000017,0.9240000000000013
2MASS J16532970+6231364,L3,73.0,15.089,14.442,14.069,13.415,13.145,0.6470000000000002,0.37299999999999933,1.0199999999999996,0.2699999999999996,0.6540000000000017,0.9240000000000013
2MASS J16573454+1054233,L1.4,71.4,14.15,13.335,12.8,12.362,12.035,0.8149999999999995,0.5350000000000001,1.3499999999999996,0.32699999999999996,0.4380000000000006,0.7650000000000006
2MASS J16573454+1054233,L2,72.0,14.15,13.335,12.8,12.362,12.035,0.8149999999999995,0.5350000000000001,1.3499999999999996,0.32699999999999996,0.4380000000000006,0.7650000000000006
2MASS J17054834-0516462,L0.5,70.5,13.309,12.552,12.032,11.65,11.4,0.7569999999999997,0.5199999999999996,1.2769999999999992,0.25,0.3819999999999997,0.6319999999999997
2MASS J17054834-0516462,L1: FLD-G,71.0,13.309,12.552,12.032,11.65,11.4,0.7569999999999997,0.5199999999999996,1.2769999999999992,0.25,0.3819999999999997,0.6319999999999997
